Solver_Var,Solver_Value,Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km)
"F[4,2,0,1]",13.0,0,0,0,0,0,0,0
"F[4,2,1,1]",1.0,0,0,0,0,0,0,0
"F[4,2,2,1]",30.0,0,0,0,0,0,0,0
"F[4,3,0,1]",9.0,0,0,0,0,0,0,0
"F[4,3,1,1]",2.0,0,0,0,0,0,0,0
"F[4,3,2,1]",25.0,0,0,0,0,0,0,0
"F[4,3,2,3]",1.0,0,0,0,0,0,0,0
"F[4,3,3,1]",6.0,0,0,0,0,0,0,0
"F[4,3,3,4]",3.0,0,0,0,0,0,0,0
"F[4,4,0,1]",3.0,0,0,0,0,0,0,0
"F[4,4,0,2]",3.0,0,0,0,0,0,0,0
"F[4,4,1,1]",22.0,0,0,0,0,0,0,0
"F[4,4,2,1]",18.0,0,0,0,0,0,0,0
"F[4,4,3,1]",3.0,0,0,0,0,0,0,0
"F[5,0,0,1]",17.0,0,0,0,0,0,0,0
"F[5,0,1,2]",1.0,0,0,0,0,0,0,0
"F[5,0,2,2]",1.0,0,0,0,0,0,0,0
"F[5,0,2,4]",1.0,0,0,0,0,0,0,0
"F[5,1,0,1]",18.0,0,0,0,0,0,0,0
"F[5,2,0,1]",13.0,0,0,0,0,0,0,0
"F[5,2,1,1]",1.0,0,0,0,0,0,0,0
"F[5,2,2,1]",28.0,0,0,0,0,0,0,0
"F[5,3,0,1]",9.0,0,0,0,0,0,0,0
"F[5,3,1,1]",2.0,0,0,0,0,0,0,0
"F[5,3,2,1]",25.0,0,0,0,0,0,0,0
"F[5,3,2,3]",1.0,0,0,0,0,0,0,0
"F[5,3,3,1]",6.0,0,0,0,0,0,0,0
"F[5,3,3,4]",3.0,0,0,0,0,0,0,0
"F[5,4,0,1]",3.0,0,0,0,0,0,0,0
"F[5,4,0,2]",3.0,0,0,0,0,0,0,0
"F[5,4,1,1]",22.0,0,0,0,0,0,0,0
"F[5,4,2,1]",18.0,0,0,0,0,0,0,0
"F[5,4,3,1]",3.0,0,0,0,0,0,0,0
"F[5,5,0,2]",22.0,0,0,0,0,0,0,0
"F[5,5,1,1]",11.0,0,0,0,0,0,0,0
"F[5,5,2,1]",11.0,0,0,0,0,0,0,0
"F[5,5,2,2]",5.0,0,0,0,0,0,0,0
"F[5,5,2,3]",1.0,0,0,0,0,0,0,0
"F[6,0,0,1]",17.0,0,0,0,0,0,0,0
"F[6,0,1,2]",1.0,0,0,0,0,0,0,0
"F[6,0,2,2]",1.0,0,0,0,0,0,0,0
"F[6,0,2,4]",1.0,0,0,0,0,0,0,0
"F[6,1,0,1]",9.0,0,0,0,0,0,0,0
"F[6,2,0,1]",13.0,0,0,0,0,0,0,0
"F[6,2,1,1]",1.0,0,0,0,0,0,0,0
"F[6,3,0,1]",9.0,0,0,0,0,0,0,0
"F[6,3,1,1]",2.0,0,0,0,0,0,0,0
"F[6,3,2,1]",25.0,0,0,0,0,0,0,0
"F[6,3,2,3]",1.0,0,0,0,0,0,0,0
"F[6,3,3,4]",3.0,0,0,0,0,0,0,0
"F[6,4,0,1]",3.0,0,0,0,0,0,0,0
"F[6,4,0,2]",3.0,0,0,0,0,0,0,0
"F[6,4,1,1]",22.0,0,0,0,0,0,0,0
"F[6,4,2,1]",18.0,0,0,0,0,0,0,0
"F[6,4,3,1]",1.0,0,0,0,0,0,0,0
"F[6,5,0,2]",22.0,0,0,0,0,0,0,0
"F[6,5,1,1]",11.0,0,0,0,0,0,0,0
"F[6,5,2,1]",11.0,0,0,0,0,0,0,0
"F[6,5,2,2]",5.0,0,0,0,0,0,0,0
"F[6,5,2,3]",1.0,0,0,0,0,0,0,0
"F[6,6,0,2]",10.0,0,0,0,0,0,0,0
"F[6,6,1,2]",2.0,0,0,0,0,0,0,0
"F[6,6,2,1]",25.0,0,0,0,0,0,0,0
"F[6,6,2,2]",7.0,0,0,0,0,0,0,0
"F[6,6,3,1]",2.0,0,0,0,0,0,0,0
"F[6,6,3,2]",6.0,0,0,0,0,0,0,0
"F[7,0,0,1]",17.0,0,0,0,0,0,0,0
"F[7,0,1,2]",1.0,0,0,0,0,0,0,0
"F[7,0,2,2]",1.0,0,0,0,0,0,0,0
"F[7,0,2,4]",1.0,0,0,0,0,0,0,0
"F[7,1,0,1]",9.0,0,0,0,0,0,0,0
"F[7,2,0,1]",6.0,0,0,0,0,0,0,0
"F[7,3,0,1]",2.0,0,0,0,0,0,0,0
"F[7,3,3,4]",2.0,0,0,0,0,0,0,0
"F[7,4,0,1]",3.0,0,0,0,0,0,0,0
"F[7,4,0,2]",3.0,0,0,0,0,0,0,0
"F[7,4,1,1]",20.0,0,0,0,0,0,0,0
"F[7,4,2,1]",18.0,0,0,0,0,0,0,0
"F[7,4,3,1]",1.0,0,0,0,0,0,0,0
"F[7,5,0,2]",22.0,0,0,0,0,0,0,0
"F[7,5,1,1]",11.0,0,0,0,0,0,0,0
"F[7,5,2,1]",11.0,0,0,0,0,0,0,0
"F[7,5,2,2]",5.0,0,0,0,0,0,0,0
"F[7,5,2,3]",1.0,0,0,0,0,0,0,0
"F[7,6,0,2]",10.0,0,0,0,0,0,0,0
"F[7,6,1,2]",2.0,0,0,0,0,0,0,0
"F[7,6,2,1]",25.0,0,0,0,0,0,0,0
"F[7,6,2,2]",7.0,0,0,0,0,0,0,0
"F[7,6,3,1]",2.0,0,0,0,0,0,0,0
"F[7,6,3,2]",6.0,0,0,0,0,0,0,0
"F[7,7,0,2]",19.0,0,0,0,0,0,0,0
"F[7,7,1,1]",4.0,0,0,0,0,0,0,0
"F[7,7,1,2]",1.0,0,0,0,0,0,0,0
"F[7,7,2,1]",24.0,0,0,0,0,0,0,0
"F[7,7,2,2]",2.0,0,0,0,0,0,0,0
"F[7,7,3,4]",1.0,0,0,0,0,0,0,0
"F[8,0,0,1]",16.0,0,0,0,0,0,0,0
"F[8,0,2,4]",1.0,0,0,0,0,0,0,0
"F[8,1,0,1]",9.0,0,0,0,0,0,0,0
"F[8,2,0,1]",6.0,0,0,0,0,0,0,0
"F[8,3,0,1]",1.0,0,0,0,0,0,0,0
"F[8,4,0,1]",3.0,0,0,0,0,0,0,0
"F[8,4,0,2]",3.0,0,0,0,0,0,0,0
"F[8,5,0,2]",22.0,0,0,0,0,0,0,0
"F[8,5,1,1]",9.0,0,0,0,0,0,0,0
"F[8,5,2,1]",11.0,0,0,0,0,0,0,0
"F[8,5,2,2]",5.0,0,0,0,0,0,0,0
"F[8,5,2,3]",1.0,0,0,0,0,0,0,0
"F[8,6,0,2]",10.0,0,0,0,0,0,0,0
"F[8,6,1,2]",2.0,0,0,0,0,0,0,0
"F[8,6,2,1]",25.0,0,0,0,0,0,0,0
"F[8,6,2,2]",7.0,0,0,0,0,0,0,0
"F[8,6,3,1]",2.0,0,0,0,0,0,0,0
"F[8,6,3,2]",6.0,0,0,0,0,0,0,0
"F[8,7,0,2]",19.0,0,0,0,0,0,0,0
"F[8,7,1,1]",4.0,0,0,0,0,0,0,0
"F[8,7,1,2]",1.0,0,0,0,0,0,0,0
"F[8,7,2,1]",24.0,0,0,0,0,0,0,0
"F[8,7,2,2]",2.0,0,0,0,0,0,0,0
"F[8,7,3,4]",1.0,0,0,0,0,0,0,0
"F[8,8,0,2]",1.0,0,0,0,0,0,0,0
"F[8,8,1,1]",3.0,0,0,0,0,0,0,0
"F[8,8,1,2]",20.0,0,0,0,0,0,0,0
"F[8,8,2,1]",20.0,0,0,0,0,0,0,0
"F[8,8,3,1]",2.0,0,0,0,0,0,0,0
"F[8,8,3,4]",1.0,0,0,0,0,0,0,0
"F[9,0,0,1]",2.0,0,0,0,0,0,0,0
"F[9,1,0,1]",9.0,0,0,0,0,0,0,0
"F[9,2,0,1]",6.0,0,0,0,0,0,0,0
"F[9,3,0,1]",1.0,0,0,0,0,0,0,0
"F[9,4,0,1]",3.0,0,0,0,0,0,0,0
"F[9,4,0,2]",3.0,0,0,0,0,0,0,0
"F[9,5,0,2]",22.0,0,0,0,0,0,0,0
"F[9,5,2,3]",1.0,0,0,0,0,0,0,0
"F[9,6,0,2]",10.0,0,0,0,0,0,0,0
"F[9,6,1,2]",2.0,0,0,0,0,0,0,0
"F[9,6,2,1]",25.0,0,0,0,0,0,0,0
"F[9,6,2,2]",5.0,0,0,0,0,0,0,0
"F[9,6,3,1]",1.0,0,0,0,0,0,0,0
"F[9,6,3,2]",2.0,0,0,0,0,0,0,0
"F[9,7,0,2]",19.0,0,0,0,0,0,0,0
"F[9,7,1,1]",4.0,0,0,0,0,0,0,0
"F[9,7,1,2]",1.0,0,0,0,0,0,0,0
"F[9,7,2,1]",24.0,0,0,0,0,0,0,0
"F[9,7,2,2]",2.0,0,0,0,0,0,0,0
"F[9,7,3,4]",1.0,0,0,0,0,0,0,0
"F[9,8,0,2]",1.0,0,0,0,0,0,0,0
"F[9,8,1,1]",3.0,0,0,0,0,0,0,0
"F[9,8,1,2]",20.0,0,0,0,0,0,0,0
"F[9,8,2,1]",20.0,0,0,0,0,0,0,0
"F[9,8,3,1]",2.0,0,0,0,0,0,0,0
"F[9,8,3,4]",1.0,0,0,0,0,0,0,0
"F[9,9,0,2]",19.0,0,0,0,0,0,0,0
"F[9,9,0,3]",1.0,0,0,0,0,0,0,0
"F[9,9,1,2]",11.0,0,0,0,0,0,0,0
"F[9,9,2,1]",22.0,0,0,0,0,0,0,0
"F[9,9,2,2]",1.0,0,0,0,0,0,0,0
"F[9,9,3,1]",6.0,0,0,0,0,0,0,0
"F[10,2,0,1]",6.0,0,0,0,0,0,0,0
"F[10,3,0,1]",1.0,0,0,0,0,0,0,0
"F[10,4,0,1]",3.0,0,0,0,0,0,0,0
"F[10,4,0,2]",3.0,0,0,0,0,0,0,0
"F[10,5,0,2]",20.0,0,0,0,0,0,0,0
"F[10,6,0,2]",10.0,0,0,0,0,0,0,0
"F[10,7,0,2]",19.0,0,0,0,0,0,0,0
"F[10,7,1,1]",4.0,0,0,0,0,0,0,0
"F[10,7,1,2]",1.0,0,0,0,0,0,0,0
"F[10,7,2,1]",24.0,0,0,0,0,0,0,0
"F[10,7,2,2]",1.0,0,0,0,0,0,0,0
"F[10,7,3,4]",1.0,0,0,0,0,0,0,0
"F[10,8,0,2]",1.0,0,0,0,0,0,0,0
"F[10,8,1,1]",3.0,0,0,0,0,0,0,0
"F[10,8,1,2]",20.0,0,0,0,0,0,0,0
"F[10,8,2,1]",20.0,0,0,0,0,0,0,0
"F[10,8,3,1]",2.0,0,0,0,0,0,0,0
"F[10,8,3,4]",1.0,0,0,0,0,0,0,0
"F[10,9,0,2]",19.0,0,0,0,0,0,0,0
"F[10,9,0,3]",1.0,0,0,0,0,0,0,0
"F[10,9,1,2]",11.0,0,0,0,0,0,0,0
"F[10,9,2,1]",22.0,0,0,0,0,0,0,0
"F[10,9,2,2]",1.0,0,0,0,0,0,0,0
"F[10,9,3,1]",6.0,0,0,0,0,0,0,0
"F[10,10,0,2]",12.0,0,0,0,0,0,0,0
"F[10,10,1,2]",3.0,0,0,0,0,0,0,0
"F[10,10,2,1]",20.0,0,0,0,0,0,0,0
"F[10,10,2,2]",14.0,0,0,0,0,0,0,0
"F[10,10,3,2]",3.0,0,0,0,0,0,0,0
"F[11,3,0,1]",1.0,0,0,0,0,0,0,0
"F[11,4,0,1]",3.0,0,0,0,0,0,0,0
"F[11,4,0,2]",3.0,0,0,0,0,0,0,0
"F[11,5,0,2]",9.0,0,0,0,0,0,0,0
"F[11,6,0,2]",10.0,0,0,0,0,0,0,0
"F[11,7,0,2]",19.0,0,0,0,0,0,0,0
"F[11,7,1,1]",2.0,0,0,0,0,0,0,0
"F[11,7,1,2]",1.0,0,0,0,0,0,0,0
"F[11,8,0,2]",1.0,0,0,0,0,0,0,0
"F[11,8,1,1]",3.0,0,0,0,0,0,0,0
"F[11,8,1,2]",20.0,0,0,0,0,0,0,0
"F[11,8,2,1]",19.0,0,0,0,0,0,0,0
"F[11,8,3,4]",1.0,0,0,0,0,0,0,0
"F[11,9,0,2]",19.0,0,0,0,0,0,0,0
"F[11,9,0,3]",1.0,0,0,0,0,0,0,0
"F[11,9,1,2]",11.0,0,0,0,0,0,0,0
"F[11,9,2,1]",22.0,0,0,0,0,0,0,0
"F[11,9,2,2]",1.0,0,0,0,0,0,0,0
"F[11,9,3,1]",4.0,0,0,0,0,0,0,0
"F[11,10,0,2]",12.0,0,0,0,0,0,0,0
"F[11,10,1,2]",3.0,0,0,0,0,0,0,0
"F[11,10,2,1]",20.0,0,0,0,0,0,0,0
"F[11,10,2,2]",14.0,0,0,0,0,0,0,0
"F[11,10,3,2]",3.0,0,0,0,0,0,0,0
"F[11,11,0,2]",21.0,0,0,0,0,0,0,0
"F[11,11,1,2]",3.0,0,0,0,0,0,0,0
"F[11,11,2,1]",22.0,0,0,0,0,0,0,0
"F[11,11,2,2]",7.0,0,0,0,0,0,0,0
"F[11,11,3,2]",3.0,0,0,0,0,0,0,0
"F[11,11,3,3]",2.0,0,0,0,0,0,0,0
"F[12,4,0,2]",3.0,0,0,0,0,0,0,0
"F[12,5,0,2]",9.0,0,0,0,0,0,0,0
"F[12,6,0,2]",10.0,0,0,0,0,0,0,0
"F[12,7,0,2]",19.0,0,0,0,0,0,0,0
"F[12,7,1,1]",1.0,0,0,0,0,0,0,0
"F[12,8,0,2]",1.0,0,0,0,0,0,0,0
"F[12,8,3,4]",1.0,0,0,0,0,0,0,0
"F[12,9,0,2]",19.0,0,0,0,0,0,0,0
"F[12,9,0,3]",1.0,0,0,0,0,0,0,0
"F[12,9,1,2]",11.0,0,0,0,0,0,0,0
"F[12,9,2,1]",22.0,0,0,0,0,0,0,0
"F[12,9,2,2]",1.0,0,0,0,0,0,0,0
"F[12,10,0,2]",12.0,0,0,0,0,0,0,0
"F[12,10,1,2]",3.0,0,0,0,0,0,0,0
"F[12,10,2,1]",20.0,0,0,0,0,0,0,0
"F[12,10,2,2]",14.0,0,0,0,0,0,0,0
"F[12,10,3,2]",3.0,0,0,0,0,0,0,0
"F[12,11,0,2]",21.0,0,0,0,0,0,0,0
"F[12,11,1,2]",3.0,0,0,0,0,0,0,0
"F[12,11,2,1]",22.0,0,0,0,0,0,0,0
"F[12,11,2,2]",7.0,0,0,0,0,0,0,0
"F[12,11,3,2]",3.0,0,0,0,0,0,0,0
"F[12,11,3,3]",2.0,0,0,0,0,0,0,0
"F[12,12,0,2]",4.0,0,0,0,0,0,0,0
"F[12,12,1,2]",26.0,0,0,0,0,0,0,0
"F[12,12,2,1]",16.0,0,0,0,0,0,0,0
"F[12,12,2,2]",6.0,0,0,0,0,0,0,0
"F[12,12,3,2]",5.0,0,0,0,0,0,0,0
"F[13,5,0,2]",9.0,0,0,0,0,0,0,0
"F[13,6,0,2]",10.0,0,0,0,0,0,0,0
"F[13,7,0,2]",19.0,0,0,0,0,0,0,0
"F[13,7,1,1]",1.0,0,0,0,0,0,0,0
"F[13,8,0,2]",1.0,0,0,0,0,0,0,0
"F[13,8,3,4]",1.0,0,0,0,0,0,0,0
"F[13,9,0,2]",1.0,0,0,0,0,0,0,0
"F[13,9,0,3]",1.0,0,0,0,0,0,0,0
"F[13,9,2,1]",2.0,0,0,0,0,0,0,0
"F[13,10,0,2]",12.0,0,0,0,0,0,0,0
"F[13,10,1,2]",3.0,0,0,0,0,0,0,0
"F[13,10,2,1]",20.0,0,0,0,0,0,0,0
"F[13,10,2,2]",14.0,0,0,0,0,0,0,0
"F[13,10,3,2]",3.0,0,0,0,0,0,0,0
"F[13,11,0,2]",21.0,0,0,0,0,0,0,0
"F[13,11,1,2]",3.0,0,0,0,0,0,0,0
"F[13,11,2,1]",22.0,0,0,0,0,0,0,0
"F[13,11,2,2]",7.0,0,0,0,0,0,0,0
"F[13,11,3,2]",3.0,0,0,0,0,0,0,0
"F[13,11,3,3]",2.0,0,0,0,0,0,0,0
"F[13,12,0,2]",4.0,0,0,0,0,0,0,0
"F[13,12,1,2]",26.0,0,0,0,0,0,0,0
"F[13,12,2,1]",16.0,0,0,0,0,0,0,0
"F[13,12,2,2]",6.0,0,0,0,0,0,0,0
"F[13,12,3,2]",5.0,0,0,0,0,0,0,0
"F[13,13,0,2]",24.0,0,0,0,0,0,0,0
"F[13,13,1,2]",13.0,0,0,0,0,0,0,0
"F[13,13,2,1]",6.0,0,0,0,0,0,0,0
"F[13,13,2,2]",16.0,0,0,0,0,0,0,0
"F[14,6,0,2]",10.0,0,0,0,0,0,0,0
"F[14,7,0,2]",19.0,0,0,0,0,0,0,0
"F[14,7,1,1]",1.0,0,0,0,0,0,0,0
"F[14,8,0,2]",1.0,0,0,0,0,0,0,0
"F[14,10,0,2]",12.0,0,0,0,0,0,0,0
"F[14,11,0,2]",21.0,0,0,0,0,0,0,0
"F[14,11,1,2]",3.0,0,0,0,0,0,0,0
"F[14,11,2,1]",22.0,0,0,0,0,0,0,0
"F[14,11,2,2]",7.0,0,0,0,0,0,0,0
"F[14,11,3,2]",3.0,0,0,0,0,0,0,0
"F[14,11,3,3]",2.0,0,0,0,0,0,0,0
"F[14,12,0,2]",4.0,0,0,0,0,0,0,0
"F[14,12,1,2]",26.0,0,0,0,0,0,0,0
"F[14,12,2,1]",16.0,0,0,0,0,0,0,0
"F[14,12,2,2]",6.0,0,0,0,0,0,0,0
"F[14,12,3,2]",5.0,0,0,0,0,0,0,0
"F[14,13,0,2]",24.0,0,0,0,0,0,0,0
"F[14,13,1,2]",13.0,0,0,0,0,0,0,0
"F[14,13,2,1]",6.0,0,0,0,0,0,0,0
"F[14,13,2,2]",16.0,0,0,0,0,0,0,0
"F[14,14,0,2]",13.0,0,0,0,0,0,0,0
"F[14,14,1,2]",4.0,0,0,0,0,0,0,0
"F[14,14,2,1]",7.0,0,0,0,0,0,0,0
"F[14,14,2,2]",31.0,0,0,0,0,0,0,0
"F[14,14,2,4]",1.0,0,0,0,0,0,0,0
"F[14,14,3,2]",3.0,0,0,0,0,0,0,0
"F[14,14,3,3]",1.0,0,0,0,0,0,0,0
"F[15,7,0,2]",19.0,0,0,0,0,0,0,0
"F[15,7,1,1]",1.0,0,0,0,0,0,0,0
"F[15,8,0,2]",1.0,0,0,0,0,0,0,0
"F[15,10,0,2]",9.0,0,0,0,0,0,0,0
"F[15,11,0,2]",21.0,0,0,0,0,0,0,0
"F[15,12,0,2]",4.0,0,0,0,0,0,0,0
"F[15,12,1,2]",26.0,0,0,0,0,0,0,0
"F[15,12,2,1]",16.0,0,0,0,0,0,0,0
"F[15,12,2,2]",6.0,0,0,0,0,0,0,0
"F[15,13,0,2]",24.0,0,0,0,0,0,0,0
"F[15,13,1,2]",13.0,0,0,0,0,0,0,0
"F[15,13,2,1]",6.0,0,0,0,0,0,0,0
"F[15,13,2,2]",16.0,0,0,0,0,0,0,0
"F[15,14,0,2]",13.0,0,0,0,0,0,0,0
"F[15,14,1,2]",4.0,0,0,0,0,0,0,0
"F[15,14,2,1]",7.0,0,0,0,0,0,0,0
"F[15,14,2,2]",31.0,0,0,0,0,0,0,0
"F[15,14,2,4]",1.0,0,0,0,0,0,0,0
"F[15,14,3,2]",3.0,0,0,0,0,0,0,0
"F[15,14,3,3]",1.0,0,0,0,0,0,0,0
"F[15,15,0,2]",16.0,0,0,0,0,0,0,0
"F[15,15,0,3]",1.0,0,0,0,0,0,0,0
"F[15,15,1,2]",2.0,0,0,0,0,0,0,0
"F[15,15,1,3]",3.0,0,0,0,0,0,0,0
"F[15,15,2,1]",8.0,0,0,0,0,0,0,0
"F[15,15,2,2]",23.0,0,0,0,0,0,0,0
"F[15,15,2,3]",2.0,0,0,0,0,0,0,0
"F[15,15,3,2]",8.0,0,0,0,0,0,0,0
"F[15,15,3,3]",2.0,0,0,0,0,0,0,0
