Solver_Var,Solver_Value
"F[5,11,0,1]",0.0
"F[5,11,0,2]",0.0
"F[5,11,0,3]",0.0
"F[5,11,0,4]",0.0
"F[5,11,1,1]",0.0
"F[5,11,1,2]",0.0
"F[5,11,1,3]",0.0
"F[5,11,1,4]",0.0
"F[5,11,2,1]",0.0
"F[5,11,2,2]",0.0
"F[5,11,2,3]",0.0
"F[5,11,2,4]",0.0
"F[5,11,3,1]",0.0
"F[5,11,3,2]",0.0
"F[5,11,3,3]",0.0
"F[5,11,3,4]",0.0
"F[5,12,0,1]",0.0
"F[5,12,0,2]",0.0
"F[5,12,0,3]",0.0
"F[5,12,0,4]",0.0
"F[5,12,1,1]",0.0
"F[5,12,1,2]",0.0
"F[5,12,1,3]",0.0
"F[5,12,1,4]",0.0
"F[5,12,2,1]",0.0
"F[5,12,2,2]",0.0
"F[5,12,2,3]",0.0
"F[5,12,2,4]",0.0
"F[5,12,3,1]",0.0
"F[5,12,3,2]",0.0
"F[5,12,3,3]",0.0
"F[5,12,3,4]",0.0
"F[5,13,0,1]",0.0
"F[5,13,0,2]",0.0
"F[5,13,0,3]",0.0
"F[5,13,0,4]",0.0
"F[5,13,1,1]",0.0
"F[5,13,1,2]",0.0
"F[5,13,1,3]",0.0
"F[5,13,1,4]",0.0
"F[5,13,2,1]",0.0
"F[5,13,2,2]",0.0
"F[5,13,2,3]",0.0
"F[5,13,2,4]",0.0
"F[5,13,3,1]",0.0
"F[5,13,3,2]",0.0
"F[5,13,3,3]",0.0
"F[5,13,3,4]",0.0
"F[5,14,0,1]",0.0
"F[5,14,0,2]",0.0
"F[5,14,0,3]",0.0
"F[5,14,0,4]",0.0
"F[5,14,1,1]",0.0
"F[5,14,1,2]",0.0
"F[5,14,1,3]",0.0
"F[5,14,1,4]",0.0
"F[5,14,2,1]",0.0
"F[5,14,2,2]",0.0
"F[5,14,2,3]",0.0
"F[5,14,2,4]",0.0
"F[5,14,3,1]",0.0
"F[5,14,3,2]",0.0
"F[5,14,3,3]",0.0
"F[5,14,3,4]",0.0
"F[5,15,0,1]",0.0
"F[5,15,0,2]",0.0
"F[5,15,0,3]",0.0
"F[5,15,0,4]",0.0
"F[5,15,1,1]",0.0
"F[5,15,1,2]",0.0
"F[5,15,1,3]",0.0
"F[5,15,1,4]",0.0
"F[5,15,2,1]",0.0
"F[5,15,2,2]",0.0
"F[5,15,2,3]",0.0
"F[5,15,2,4]",0.0
"F[5,15,3,1]",0.0
"F[5,15,3,2]",0.0
"F[5,15,3,3]",0.0
"F[5,15,3,4]",0.0
"F[6,0,0,1]",17.0
"F[6,0,0,2]",0.0
"F[6,0,0,3]",0.0
"F[6,0,0,4]",0.0
"F[6,0,1,1]",0.0
"F[6,0,1,2]",1.0
"F[6,0,1,3]",0.0
"F[6,0,1,4]",0.0
"F[6,0,2,1]",0.0
"F[6,0,2,2]",1.0
"F[6,0,2,3]",0.0
"F[6,0,2,4]",1.0
"F[6,0,3,1]",0.0
"F[6,0,3,2]",0.0
"F[6,0,3,3]",0.0
"F[6,0,3,4]",0.0
"F[6,1,0,1]",9.0
"F[6,1,0,2]",0.0
"F[6,1,0,3]",0.0
"F[6,1,0,4]",0.0
"F[6,1,1,1]",0.0
"F[6,1,1,2]",0.0
"F[6,1,1,3]",0.0
"F[6,1,1,4]",0.0
"F[6,1,2,1]",0.0
"F[6,1,2,2]",0.0
"F[6,1,2,3]",0.0
"F[6,1,2,4]",0.0
"F[6,1,3,1]",0.0
"F[6,1,3,2]",0.0
"F[6,1,3,3]",0.0
"F[6,1,3,4]",0.0
"F[6,2,0,1]",13.0
"F[6,2,0,2]",0.0
"F[6,2,0,3]",0.0
"F[6,2,0,4]",0.0
"F[6,2,1,1]",1.0
"F[6,2,1,2]",0.0
"F[6,2,1,3]",0.0
"F[6,2,1,4]",0.0
"F[6,2,2,1]",0.0
"F[6,2,2,2]",0.0
"F[6,2,2,3]",0.0
"F[6,2,2,4]",0.0
"F[6,2,3,1]",0.0
"F[6,2,3,2]",0.0
"F[6,2,3,3]",0.0
"F[6,2,3,4]",0.0
"F[6,3,0,1]",9.0
"F[6,3,0,2]",0.0
"F[6,3,0,3]",0.0
"F[6,3,0,4]",0.0
"F[6,3,1,1]",2.0
"F[6,3,1,2]",0.0
"F[6,3,1,3]",0.0
"F[6,3,1,4]",0.0
"F[6,3,2,1]",25.0
"F[6,3,2,2]",0.0
"F[6,3,2,3]",1.0
"F[6,3,2,4]",0.0
"F[6,3,3,1]",0.0
"F[6,3,3,2]",0.0
"F[6,3,3,3]",0.0
"F[6,3,3,4]",3.0
"F[6,4,0,1]",3.0
"F[6,4,0,2]",3.0
"F[6,4,0,3]",0.0
"F[6,4,0,4]",0.0
"F[6,4,1,1]",22.0
"F[6,4,1,2]",0.0
"F[6,4,1,3]",0.0
"F[6,4,1,4]",0.0
"F[6,4,2,1]",18.0
"F[6,4,2,2]",0.0
"F[6,4,2,3]",0.0
"F[6,4,2,4]",0.0
"F[6,4,3,1]",1.0
"F[6,4,3,2]",0.0
"F[6,4,3,3]",0.0
"F[6,4,3,4]",0.0
"F[6,5,0,1]",0.0
"F[6,5,0,2]",22.0
"F[6,5,0,3]",0.0
"F[6,5,0,4]",0.0
"F[6,5,1,1]",11.0
"F[6,5,1,2]",0.0
"F[6,5,1,3]",0.0
"F[6,5,1,4]",0.0
"F[6,5,2,1]",11.0
"F[6,5,2,2]",5.0
"F[6,5,2,3]",1.0
"F[6,5,2,4]",0.0
"F[6,5,3,1]",0.0
"F[6,5,3,2]",0.0
"F[6,5,3,3]",0.0
"F[6,5,3,4]",0.0
"F[6,6,0,1]",0.0
"F[6,6,0,2]",10.0
"F[6,6,0,3]",0.0
"F[6,6,0,4]",0.0
"F[6,6,1,1]",0.0
"F[6,6,1,2]",2.0
"F[6,6,1,3]",0.0
"F[6,6,1,4]",0.0
"F[6,6,2,1]",25.0
"F[6,6,2,2]",7.0
"F[6,6,2,3]",0.0
"F[6,6,2,4]",0.0
"F[6,6,3,1]",2.0
"F[6,6,3,2]",6.0
"F[6,6,3,3]",0.0
"F[6,6,3,4]",0.0
"F[6,7,0,1]",0.0
"F[6,7,0,2]",0.0
"F[6,7,0,3]",0.0
"F[6,7,0,4]",0.0
"F[6,7,1,1]",0.0
"F[6,7,1,2]",0.0
"F[6,7,1,3]",0.0
"F[6,7,1,4]",0.0
"F[6,7,2,1]",0.0
"F[6,7,2,2]",0.0
"F[6,7,2,3]",0.0
"F[6,7,2,4]",0.0
"F[6,7,3,1]",0.0
"F[6,7,3,2]",0.0
"F[6,7,3,3]",0.0
"F[6,7,3,4]",0.0
"F[6,8,0,1]",0.0
"F[6,8,0,2]",0.0
"F[6,8,0,3]",0.0
"F[6,8,0,4]",0.0
"F[6,8,1,1]",0.0
"F[6,8,1,2]",0.0
"F[6,8,1,3]",0.0
"F[6,8,1,4]",0.0
"F[6,8,2,1]",0.0
"F[6,8,2,2]",0.0
"F[6,8,2,3]",0.0
"F[6,8,2,4]",0.0
"F[6,8,3,1]",0.0
"F[6,8,3,2]",0.0
"F[6,8,3,3]",0.0
"F[6,8,3,4]",0.0
"F[6,9,0,1]",0.0
"F[6,9,0,2]",0.0
"F[6,9,0,3]",0.0
"F[6,9,0,4]",0.0
"F[6,9,1,1]",0.0
"F[6,9,1,2]",0.0
"F[6,9,1,3]",0.0
"F[6,9,1,4]",0.0
"F[6,9,2,1]",0.0
"F[6,9,2,2]",0.0
"F[6,9,2,3]",0.0
"F[6,9,2,4]",0.0
"F[6,9,3,1]",0.0
"F[6,9,3,2]",0.0
"F[6,9,3,3]",0.0
"F[6,9,3,4]",0.0
"F[6,10,0,1]",0.0
"F[6,10,0,2]",0.0
"F[6,10,0,3]",0.0
"F[6,10,0,4]",0.0
"F[6,10,1,1]",0.0
"F[6,10,1,2]",0.0
"F[6,10,1,3]",0.0
"F[6,10,1,4]",0.0
"F[6,10,2,1]",0.0
"F[6,10,2,2]",0.0
"F[6,10,2,3]",0.0
"F[6,10,2,4]",0.0
"F[6,10,3,1]",0.0
"F[6,10,3,2]",0.0
"F[6,10,3,3]",0.0
"F[6,10,3,4]",0.0
"F[6,11,0,1]",0.0
"F[6,11,0,2]",0.0
"F[6,11,0,3]",0.0
"F[6,11,0,4]",0.0
"F[6,11,1,1]",0.0
"F[6,11,1,2]",0.0
"F[6,11,1,3]",0.0
"F[6,11,1,4]",0.0
"F[6,11,2,1]",0.0
"F[6,11,2,2]",0.0
"F[6,11,2,3]",0.0
"F[6,11,2,4]",0.0
"F[6,11,3,1]",0.0
"F[6,11,3,2]",0.0
"F[6,11,3,3]",0.0
"F[6,11,3,4]",0.0
"F[6,12,0,1]",0.0
"F[6,12,0,2]",0.0
"F[6,12,0,3]",0.0
"F[6,12,0,4]",0.0
"F[6,12,1,1]",0.0
"F[6,12,1,2]",0.0
"F[6,12,1,3]",0.0
"F[6,12,1,4]",0.0
"F[6,12,2,1]",0.0
"F[6,12,2,2]",0.0
"F[6,12,2,3]",0.0
"F[6,12,2,4]",0.0
"F[6,12,3,1]",0.0
"F[6,12,3,2]",0.0
"F[6,12,3,3]",0.0
"F[6,12,3,4]",0.0
"F[6,13,0,1]",0.0
"F[6,13,0,2]",0.0
"F[6,13,0,3]",0.0
"F[6,13,0,4]",0.0
"F[6,13,1,1]",0.0
"F[6,13,1,2]",0.0
"F[6,13,1,3]",0.0
"F[6,13,1,4]",0.0
"F[6,13,2,1]",0.0
"F[6,13,2,2]",0.0
"F[6,13,2,3]",0.0
"F[6,13,2,4]",0.0
"F[6,13,3,1]",0.0
"F[6,13,3,2]",0.0
"F[6,13,3,3]",0.0
"F[6,13,3,4]",0.0
"F[6,14,0,1]",0.0
"F[6,14,0,2]",0.0
"F[6,14,0,3]",0.0
"F[6,14,0,4]",0.0
"F[6,14,1,1]",0.0
"F[6,14,1,2]",0.0
"F[6,14,1,3]",0.0
"F[6,14,1,4]",0.0
"F[6,14,2,1]",0.0
"F[6,14,2,2]",0.0
"F[6,14,2,3]",0.0
"F[6,14,2,4]",0.0
"F[6,14,3,1]",0.0
"F[6,14,3,2]",0.0
"F[6,14,3,3]",0.0
"F[6,14,3,4]",0.0
"F[6,15,0,1]",0.0
"F[6,15,0,2]",0.0
"F[6,15,0,3]",0.0
"F[6,15,0,4]",0.0
"F[6,15,1,1]",0.0
"F[6,15,1,2]",0.0
"F[6,15,1,3]",0.0
"F[6,15,1,4]",0.0
"F[6,15,2,1]",0.0
"F[6,15,2,2]",0.0
"F[6,15,2,3]",0.0
"F[6,15,2,4]",0.0
"F[6,15,3,1]",0.0
"F[6,15,3,2]",0.0
"F[6,15,3,3]",0.0
"F[6,15,3,4]",0.0
"F[7,0,0,1]",17.0
"F[7,0,0,2]",0.0
"F[7,0,0,3]",0.0
"F[7,0,0,4]",0.0
"F[7,0,1,1]",0.0
"F[7,0,1,2]",1.0
"F[7,0,1,3]",0.0
"F[7,0,1,4]",0.0
"F[7,0,2,1]",0.0
"F[7,0,2,2]",1.0
"F[7,0,2,3]",0.0
"F[7,0,2,4]",1.0
"F[7,0,3,1]",0.0
"F[7,0,3,2]",0.0
"F[7,0,3,3]",0.0
"F[7,0,3,4]",0.0
"F[7,1,0,1]",9.0
"F[7,1,0,2]",0.0
"F[7,1,0,3]",0.0
"F[7,1,0,4]",0.0
"F[7,1,1,1]",0.0
"F[7,1,1,2]",0.0
"F[7,1,1,3]",0.0
"F[7,1,1,4]",0.0
"F[7,1,2,1]",0.0
"F[7,1,2,2]",0.0
"F[7,1,2,3]",0.0
"F[7,1,2,4]",0.0
"F[7,1,3,1]",0.0
"F[7,1,3,2]",0.0
"F[7,1,3,3]",0.0
"F[7,1,3,4]",0.0
"F[7,2,0,1]",6.0
"F[7,2,0,2]",0.0
"F[7,2,0,3]",0.0
"F[7,2,0,4]",0.0
"F[7,2,1,1]",0.0
"F[7,2,1,2]",0.0
"F[7,2,1,3]",0.0
"F[7,2,1,4]",0.0
"F[7,2,2,1]",0.0
"F[7,2,2,2]",0.0
"F[7,2,2,3]",0.0
"F[7,2,2,4]",0.0
"F[7,2,3,1]",0.0
"F[7,2,3,2]",0.0
"F[7,2,3,3]",0.0
"F[7,2,3,4]",0.0
"F[7,3,0,1]",2.0
"F[7,3,0,2]",0.0
"F[7,3,0,3]",0.0
"F[7,3,0,4]",0.0
"F[7,3,1,1]",0.0
"F[7,3,1,2]",0.0
"F[7,3,1,3]",0.0
"F[7,3,1,4]",0.0
"F[7,3,2,1]",0.0
"F[7,3,2,2]",0.0
"F[7,3,2,3]",0.0
"F[7,3,2,4]",0.0
"F[7,3,3,1]",0.0
"F[7,3,3,2]",0.0
"F[7,3,3,3]",0.0
"F[7,3,3,4]",2.0
"F[7,4,0,1]",3.0
"F[7,4,0,2]",3.0
"F[7,4,0,3]",0.0
"F[7,4,0,4]",0.0
"F[7,4,1,1]",20.0
"F[7,4,1,2]",0.0
"F[7,4,1,3]",0.0
"F[7,4,1,4]",0.0
"F[7,4,2,1]",18.0
"F[7,4,2,2]",0.0
"F[7,4,2,3]",0.0
"F[7,4,2,4]",0.0
"F[7,4,3,1]",1.0
"F[7,4,3,2]",0.0
"F[7,4,3,3]",0.0
"F[7,4,3,4]",0.0
"F[7,5,0,1]",0.0
"F[7,5,0,2]",22.0
"F[7,5,0,3]",0.0
"F[7,5,0,4]",0.0
"F[7,5,1,1]",11.0
"F[7,5,1,2]",0.0
"F[7,5,1,3]",0.0
"F[7,5,1,4]",0.0
"F[7,5,2,1]",11.0
"F[7,5,2,2]",5.0
"F[7,5,2,3]",1.0
"F[7,5,2,4]",0.0
"F[7,5,3,1]",0.0
"F[7,5,3,2]",0.0
"F[7,5,3,3]",0.0
"F[7,5,3,4]",0.0
"F[7,6,0,1]",0.0
"F[7,6,0,2]",10.0
"F[7,6,0,3]",0.0
"F[7,6,0,4]",0.0
"F[7,6,1,1]",0.0
"F[7,6,1,2]",2.0
"F[7,6,1,3]",0.0
"F[7,6,1,4]",0.0
"F[7,6,2,1]",25.0
"F[7,6,2,2]",7.0
"F[7,6,2,3]",0.0
"F[7,6,2,4]",0.0
"F[7,6,3,1]",2.0
"F[7,6,3,2]",6.0
"F[7,6,3,3]",0.0
"F[7,6,3,4]",0.0
"F[7,7,0,1]",0.0
"F[7,7,0,2]",19.0
"F[7,7,0,3]",0.0
"F[7,7,0,4]",0.0
"F[7,7,1,1]",4.0
"F[7,7,1,2]",1.0
"F[7,7,1,3]",0.0
"F[7,7,1,4]",0.0
"F[7,7,2,1]",24.0
"F[7,7,2,2]",2.0
"F[7,7,2,3]",0.0
"F[7,7,2,4]",0.0
"F[7,7,3,1]",0.0
"F[7,7,3,2]",0.0
"F[7,7,3,3]",0.0
"F[7,7,3,4]",1.0
"F[7,8,0,1]",0.0
"F[7,8,0,2]",0.0
"F[7,8,0,3]",0.0
"F[7,8,0,4]",0.0
"F[7,8,1,1]",0.0
"F[7,8,1,2]",0.0
"F[7,8,1,3]",0.0
"F[7,8,1,4]",0.0
"F[7,8,2,1]",0.0
"F[7,8,2,2]",0.0
"F[7,8,2,3]",0.0
"F[7,8,2,4]",0.0
"F[7,8,3,1]",0.0
"F[7,8,3,2]",0.0
"F[7,8,3,3]",0.0
"F[7,8,3,4]",0.0
"F[7,9,0,1]",0.0
"F[7,9,0,2]",0.0
"F[7,9,0,3]",0.0
"F[7,9,0,4]",0.0
"F[7,9,1,1]",0.0
"F[7,9,1,2]",0.0
"F[7,9,1,3]",0.0
"F[7,9,1,4]",0.0
"F[7,9,2,1]",0.0
"F[7,9,2,2]",0.0
"F[7,9,2,3]",0.0
"F[7,9,2,4]",0.0
"F[7,9,3,1]",0.0
"F[7,9,3,2]",0.0
"F[7,9,3,3]",0.0
"F[7,9,3,4]",0.0
"F[7,10,0,1]",0.0
"F[7,10,0,2]",0.0
"F[7,10,0,3]",0.0
"F[7,10,0,4]",0.0
"F[7,10,1,1]",0.0
"F[7,10,1,2]",0.0
"F[7,10,1,3]",0.0
"F[7,10,1,4]",0.0
"F[7,10,2,1]",0.0
"F[7,10,2,2]",0.0
"F[7,10,2,3]",0.0
"F[7,10,2,4]",0.0
"F[7,10,3,1]",0.0
"F[7,10,3,2]",0.0
"F[7,10,3,3]",0.0
"F[7,10,3,4]",0.0
"F[7,11,0,1]",0.0
"F[7,11,0,2]",0.0
"F[7,11,0,3]",0.0
"F[7,11,0,4]",0.0
"F[7,11,1,1]",0.0
"F[7,11,1,2]",0.0
"F[7,11,1,3]",0.0
"F[7,11,1,4]",0.0
"F[7,11,2,1]",0.0
"F[7,11,2,2]",0.0
"F[7,11,2,3]",0.0
"F[7,11,2,4]",0.0
"F[7,11,3,1]",0.0
"F[7,11,3,2]",0.0
"F[7,11,3,3]",0.0
"F[7,11,3,4]",0.0
"F[7,12,0,1]",0.0
"F[7,12,0,2]",0.0
"F[7,12,0,3]",0.0
"F[7,12,0,4]",0.0
"F[7,12,1,1]",0.0
"F[7,12,1,2]",0.0
"F[7,12,1,3]",0.0
"F[7,12,1,4]",0.0
"F[7,12,2,1]",0.0
"F[7,12,2,2]",0.0
"F[7,12,2,3]",0.0
"F[7,12,2,4]",0.0
"F[7,12,3,1]",0.0
"F[7,12,3,2]",0.0
"F[7,12,3,3]",0.0
"F[7,12,3,4]",0.0
"F[7,13,0,1]",0.0
"F[7,13,0,2]",0.0
"F[7,13,0,3]",0.0
"F[7,13,0,4]",0.0
"F[7,13,1,1]",0.0
"F[7,13,1,2]",0.0
"F[7,13,1,3]",0.0
"F[7,13,1,4]",0.0
"F[7,13,2,1]",0.0
"F[7,13,2,2]",0.0
"F[7,13,2,3]",0.0
"F[7,13,2,4]",0.0
"F[7,13,3,1]",0.0
"F[7,13,3,2]",0.0
"F[7,13,3,3]",0.0
"F[7,13,3,4]",0.0
"F[7,14,0,1]",0.0
"F[7,14,0,2]",0.0
"F[7,14,0,3]",0.0
"F[7,14,0,4]",0.0
"F[7,14,1,1]",0.0
"F[7,14,1,2]",0.0
"F[7,14,1,3]",0.0
"F[7,14,1,4]",0.0
"F[7,14,2,1]",0.0
"F[7,14,2,2]",0.0
"F[7,14,2,3]",0.0
"F[7,14,2,4]",0.0
"F[7,14,3,1]",0.0
"F[7,14,3,2]",0.0
"F[7,14,3,3]",0.0
"F[7,14,3,4]",0.0
"F[7,15,0,1]",0.0
"F[7,15,0,2]",0.0
"F[7,15,0,3]",0.0
"F[7,15,0,4]",0.0
"F[7,15,1,1]",0.0
"F[7,15,1,2]",0.0
"F[7,15,1,3]",0.0
"F[7,15,1,4]",0.0
"F[7,15,2,1]",0.0
"F[7,15,2,2]",0.0
"F[7,15,2,3]",0.0
"F[7,15,2,4]",0.0
"F[7,15,3,1]",0.0
"F[7,15,3,2]",0.0
"F[7,15,3,3]",0.0
"F[7,15,3,4]",0.0
"F[8,0,0,1]",16.0
"F[8,0,0,2]",0.0
"F[8,0,0,3]",0.0
"F[8,0,0,4]",0.0
"F[8,0,1,1]",0.0
"F[8,0,1,2]",0.0
"F[8,0,1,3]",0.0
"F[8,0,1,4]",0.0
"F[8,0,2,1]",0.0
"F[8,0,2,2]",0.0
"F[8,0,2,3]",0.0
"F[8,0,2,4]",1.0
"F[8,0,3,1]",0.0
"F[8,0,3,2]",0.0
"F[8,0,3,3]",0.0
"F[8,0,3,4]",0.0
"F[8,1,0,1]",9.0
"F[8,1,0,2]",0.0
"F[8,1,0,3]",0.0
"F[8,1,0,4]",0.0
"F[8,1,1,1]",0.0
"F[8,1,1,2]",0.0
"F[8,1,1,3]",0.0
"F[8,1,1,4]",0.0
"F[8,1,2,1]",0.0
"F[8,1,2,2]",0.0
"F[8,1,2,3]",0.0
"F[8,1,2,4]",0.0
"F[8,1,3,1]",0.0
"F[8,1,3,2]",0.0
"F[8,1,3,3]",0.0
"F[8,1,3,4]",0.0
"F[8,2,0,1]",6.0
"F[8,2,0,2]",0.0
"F[8,2,0,3]",0.0
"F[8,2,0,4]",0.0
"F[8,2,1,1]",0.0
"F[8,2,1,2]",0.0
"F[8,2,1,3]",0.0
"F[8,2,1,4]",0.0
"F[8,2,2,1]",0.0
"F[8,2,2,2]",0.0
"F[8,2,2,3]",0.0
"F[8,2,2,4]",0.0
"F[8,2,3,1]",0.0
"F[8,2,3,2]",0.0
"F[8,2,3,3]",0.0
"F[8,2,3,4]",0.0
"F[8,3,0,1]",1.0
"F[8,3,0,2]",0.0
"F[8,3,0,3]",0.0
"F[8,3,0,4]",0.0
"F[8,3,1,1]",0.0
"F[8,3,1,2]",0.0
"F[8,3,1,3]",0.0
"F[8,3,1,4]",0.0
"F[8,3,2,1]",0.0
"F[8,3,2,2]",0.0
"F[8,3,2,3]",0.0
"F[8,3,2,4]",0.0
"F[8,3,3,1]",0.0
"F[8,3,3,2]",0.0
"F[8,3,3,3]",0.0
"F[8,3,3,4]",0.0
"F[8,4,0,1]",3.0
"F[8,4,0,2]",3.0
"F[8,4,0,3]",0.0
"F[8,4,0,4]",0.0
"F[8,4,1,1]",0.0
"F[8,4,1,2]",0.0
"F[8,4,1,3]",0.0
"F[8,4,1,4]",0.0
"F[8,4,2,1]",0.0
"F[8,4,2,2]",0.0
"F[8,4,2,3]",0.0
"F[8,4,2,4]",0.0
"F[8,4,3,1]",0.0
"F[8,4,3,2]",0.0
"F[8,4,3,3]",0.0
"F[8,4,3,4]",0.0
"F[8,5,0,1]",0.0
"F[8,5,0,2]",22.0
"F[8,5,0,3]",0.0
"F[8,5,0,4]",0.0
"F[8,5,1,1]",9.0
"F[8,5,1,2]",0.0
"F[8,5,1,3]",0.0
"F[8,5,1,4]",0.0
"F[8,5,2,1]",11.0
"F[8,5,2,2]",5.0
"F[8,5,2,3]",1.0
"F[8,5,2,4]",0.0
"F[8,5,3,1]",0.0
"F[8,5,3,2]",0.0
"F[8,5,3,3]",0.0
"F[8,5,3,4]",0.0
"F[8,6,0,1]",0.0
"F[8,6,0,2]",10.0
"F[8,6,0,3]",0.0
"F[8,6,0,4]",0.0
"F[8,6,1,1]",0.0
"F[8,6,1,2]",2.0
"F[8,6,1,3]",0.0
"F[8,6,1,4]",0.0
"F[8,6,2,1]",25.0
"F[8,6,2,2]",7.0
"F[8,6,2,3]",0.0
"F[8,6,2,4]",0.0
"F[8,6,3,1]",2.0
"F[8,6,3,2]",6.0
"F[8,6,3,3]",0.0
"F[8,6,3,4]",0.0
"F[8,7,0,1]",0.0
"F[8,7,0,2]",19.0
"F[8,7,0,3]",0.0
"F[8,7,0,4]",0.0
"F[8,7,1,1]",4.0
"F[8,7,1,2]",1.0
"F[8,7,1,3]",0.0
"F[8,7,1,4]",0.0
"F[8,7,2,1]",24.0
"F[8,7,2,2]",2.0
"F[8,7,2,3]",0.0
"F[8,7,2,4]",0.0
"F[8,7,3,1]",0.0
"F[8,7,3,2]",0.0
"F[8,7,3,3]",0.0
"F[8,7,3,4]",1.0
"F[8,8,0,1]",0.0
"F[8,8,0,2]",1.0
"F[8,8,0,3]",0.0
"F[8,8,0,4]",0.0
"F[8,8,1,1]",3.0
"F[8,8,1,2]",20.0
"F[8,8,1,3]",0.0
"F[8,8,1,4]",0.0
"F[8,8,2,1]",20.0
"F[8,8,2,2]",0.0
"F[8,8,2,3]",0.0
"F[8,8,2,4]",0.0
"F[8,8,3,1]",2.0
"F[8,8,3,2]",0.0
"F[8,8,3,3]",0.0
"F[8,8,3,4]",1.0
"F[8,9,0,1]",0.0
"F[8,9,0,2]",0.0
"F[8,9,0,3]",0.0
"F[8,9,0,4]",0.0
"F[8,9,1,1]",0.0
"F[8,9,1,2]",0.0
"F[8,9,1,3]",0.0
"F[8,9,1,4]",0.0
"F[8,9,2,1]",0.0
"F[8,9,2,2]",0.0
"F[8,9,2,3]",0.0
"F[8,9,2,4]",0.0
"F[8,9,3,1]",0.0
"F[8,9,3,2]",0.0
"F[8,9,3,3]",0.0
"F[8,9,3,4]",0.0
"F[8,10,0,1]",0.0
"F[8,10,0,2]",0.0
"F[8,10,0,3]",0.0
"F[8,10,0,4]",0.0
"F[8,10,1,1]",0.0
"F[8,10,1,2]",0.0
"F[8,10,1,3]",0.0
"F[8,10,1,4]",0.0
"F[8,10,2,1]",0.0
"F[8,10,2,2]",0.0
"F[8,10,2,3]",0.0
"F[8,10,2,4]",0.0
"F[8,10,3,1]",0.0
"F[8,10,3,2]",0.0
"F[8,10,3,3]",0.0
"F[8,10,3,4]",0.0
"F[8,11,0,1]",0.0
"F[8,11,0,2]",0.0
"F[8,11,0,3]",0.0
"F[8,11,0,4]",0.0
"F[8,11,1,1]",0.0
"F[8,11,1,2]",0.0
"F[8,11,1,3]",0.0
"F[8,11,1,4]",0.0
"F[8,11,2,1]",0.0
"F[8,11,2,2]",0.0
"F[8,11,2,3]",0.0
"F[8,11,2,4]",0.0
"F[8,11,3,1]",0.0
"F[8,11,3,2]",0.0
"F[8,11,3,3]",0.0
"F[8,11,3,4]",0.0
"F[8,12,0,1]",0.0
"F[8,12,0,2]",0.0
"F[8,12,0,3]",0.0
"F[8,12,0,4]",0.0
"F[8,12,1,1]",0.0
"F[8,12,1,2]",0.0
"F[8,12,1,3]",0.0
"F[8,12,1,4]",0.0
"F[8,12,2,1]",0.0
"F[8,12,2,2]",0.0
"F[8,12,2,3]",0.0
"F[8,12,2,4]",0.0
"F[8,12,3,1]",0.0
"F[8,12,3,2]",0.0
"F[8,12,3,3]",0.0
"F[8,12,3,4]",0.0
"F[8,13,0,1]",0.0
"F[8,13,0,2]",0.0
"F[8,13,0,3]",0.0
"F[8,13,0,4]",0.0
"F[8,13,1,1]",0.0
"F[8,13,1,2]",0.0
"F[8,13,1,3]",0.0
"F[8,13,1,4]",0.0
"F[8,13,2,1]",0.0
"F[8,13,2,2]",0.0
"F[8,13,2,3]",0.0
"F[8,13,2,4]",0.0
"F[8,13,3,1]",0.0
"F[8,13,3,2]",0.0
"F[8,13,3,3]",0.0
"F[8,13,3,4]",0.0
"F[8,14,0,1]",0.0
"F[8,14,0,2]",0.0
"F[8,14,0,3]",0.0
"F[8,14,0,4]",0.0
"F[8,14,1,1]",0.0
"F[8,14,1,2]",0.0
"F[8,14,1,3]",0.0
"F[8,14,1,4]",0.0
"F[8,14,2,1]",0.0
"F[8,14,2,2]",0.0
"F[8,14,2,3]",0.0
"F[8,14,2,4]",0.0
"F[8,14,3,1]",0.0
"F[8,14,3,2]",0.0
"F[8,14,3,3]",0.0
"F[8,14,3,4]",0.0
"F[8,15,0,1]",0.0
"F[8,15,0,2]",0.0
"F[8,15,0,3]",0.0
"F[8,15,0,4]",0.0
"F[8,15,1,1]",0.0
"F[8,15,1,2]",0.0
"F[8,15,1,3]",0.0
"F[8,15,1,4]",0.0
"F[8,15,2,1]",0.0
"F[8,15,2,2]",0.0
"F[8,15,2,3]",0.0
"F[8,15,2,4]",0.0
"F[8,15,3,1]",0.0
"F[8,15,3,2]",0.0
"F[8,15,3,3]",0.0
"F[8,15,3,4]",0.0
"F[9,0,0,1]",2.0
"F[9,0,0,2]",0.0
"F[9,0,0,3]",0.0
"F[9,0,0,4]",0.0
"F[9,0,1,1]",0.0
"F[9,0,1,2]",0.0
"F[9,0,1,3]",0.0
"F[9,0,1,4]",0.0
"F[9,0,2,1]",0.0
"F[9,0,2,2]",0.0
"F[9,0,2,3]",0.0
"F[9,0,2,4]",0.0
"F[9,0,3,1]",0.0
"F[9,0,3,2]",0.0
"F[9,0,3,3]",0.0
"F[9,0,3,4]",0.0
"F[9,1,0,1]",9.0
"F[9,1,0,2]",0.0
"F[9,1,0,3]",0.0
"F[9,1,0,4]",0.0
"F[9,1,1,1]",0.0
"F[9,1,1,2]",0.0
"F[9,1,1,3]",0.0
"F[9,1,1,4]",0.0
"F[9,1,2,1]",0.0
"F[9,1,2,2]",0.0
